Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Antibiotics (2X) _vs_ Control,4.497266696445832,5.7227426183952135,0.7551553510559332,0.24352409472047634,Seq_349,0.013755767187356983,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-0.924819993158799,4.866143745073276,-0.17389159370567747,0.421875181024094,Seq_350,0.008495275562683096,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,NA,Fail
Antibiotics (2X) _vs_ Control,3.3988065767320252,7.120984178988248,0.5573928897067293,0.22395923090300057,Seq_352,0.06254731743364186,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Control,2.1028347646505132,4.798778638960933,0.4064504910399305,0.33854207413757076,Seq_357,0.006645245522277209,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,3.586995505231469,2.975045806508164,1.208068138150586,0.09326693842379016,Seq_360,0.004640175813441482,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-4.324013641511494,3.2349706106349823,-1.2505717146819841,0.05729629755404447,Seq_363,0.04264260711075568,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.032760609201862856,8.429797087529419,0.0033271489576104313,0.49740933222081757,Seq_365,0.15379181566682365,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,NA,Fail
Antibiotics (2X) _vs_ Control,-2.3568972330007947,4.154415602278699,-0.47710556720580644,0.2812506115426518,Seq_367,0.0024886022019152284,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,NA,Fail
Antibiotics (2X) _vs_ Control,4.828666443661191,5.810186952815718,0.7840136723953448,0.18652965283039225,Seq_368,0.07573243800311233,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,4.33130492259575,5.480015798157772,0.6299595175235697,0.23834277504790924,Seq_373,0.015449465906284139,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Control,-1.5166427347087126,7.827221688347185,-0.22061801807135545,0.4041453003463785,Seq_376,0.1349231251961092,Bacteria,Rare,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-2.8986802663879168,8.49653181947522,-0.3105136928141554,0.3437503914342893,Seq_381,0.13761905203754018,Bacteria,Firmicutes,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-3.2488840490007087,3.0614039856095436,-0.8252734820293428,0.16666802294762778,Seq_388,0.02667954645918576,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,NA,Fail
Antibiotics (2X) _vs_ Control,-2.6096895422269775,4.983510676411918,-0.5243157780928396,0.27604229999348795,Seq_389,0.004977204403830457,Bacteria,Rare,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,2.694951443146021,4.959311228838255,0.5261880236307337,0.2500007535053072,Seq_399,0.0023707778091927208,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,2.392067685815663,4.5983051216267095,0.45093499064466414,0.3108813227407097,Seq_403,0.0035915366522173207,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,2.3488080745325313,6.211683514307883,0.357242175662039,0.36979198242064654,Seq_408,0.0058208347076970845,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-0.26011617256527764,9.026391295799051,-0.025564442601641944,0.48958335689084814,Seq_409,0.15180704877682957,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Ereboglobus,NA,Fail
Antibiotics (2X) _vs_ Control,-2.1299527504819613,9.412323681518007,-0.28270021212877705,0.3937826322774743,Seq_416,0.12080326325698149,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,NA,Fail
Antibiotics (2X) _vs_ Control,1.7454555689855846,4.348801997942247,0.3563314361436932,0.33854207413757076,Seq_420,0.009676233607567643,Bacteria,Firmicutes,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,4.112421540414932,5.579391931870322,0.5536195655067788,0.2447924468177518,Seq_421,0.017310923849120263,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,5.054676125114914,5.659268893537093,0.7460306524198248,0.2500007535053072,Seq_422,0.04549908080505645,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,NA,Fail
Antibiotics (2X) _vs_ Control,2.172548624625918,8.139847792889114,0.3396853080109165,0.40104189948542546,Seq_423,0.14519954432554577,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,0.6319968944522447,3.585250394905385,0.16178041916377378,0.41968930359850415,Seq_437,0.005520048941960072,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,-1.6928913579443003,4.597847891126617,-0.3135004579546554,0.3281254405908101,Seq_445,0.0019908817615321823,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,NA,Fail
Antibiotics (2X) _vs_ Control,-0.4887297408659119,3.6548577017019257,-0.10843012481859865,0.4583334281811429,Seq_451,0.0016598646443657923,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (2X) _vs_ Control,4.2646013687912445,5.152143605687627,0.749481967532494,0.18750115922376948,Seq_454,0.02467961706414007,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,2.1520436263416354,4.451962597277802,0.4287206731333715,0.3108813227407097,Seq_456,0.00996421433569773,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,1.6347254643144362,6.896977141347645,0.20172723603319076,0.39583357948982467,Seq_458,0.015522225887192223,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Control,5.496430691030042,4.779131734895932,1.0960518671996469,0.07812830979759428,Seq_459,0.050343787329024205,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,1.9675649769291912,6.653043578899339,0.269648424243782,0.3730572983788177,Seq_460,0.008084492649579283,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,5.965826805532316,3.3823222507506188,1.6315670215489941,0.010443256861835112,Seq_470,0.030002932280001938,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,2.1400231405626906,7.327833816453903,0.2520576023735403,0.3678759654424863,Seq_475,0.01713912441710808,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Control,2.0376647739950133,4.690855422074331,0.4144878922666433,0.35416702697949315,Seq_493,0.06662319528997537,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
Antibiotics (2X) _vs_ Control,2.4400732653565225,6.655089758068591,0.32626684425505786,0.3854169400435014,Seq_497,0.01820830298616169,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-2.103628844819829,4.536784812195017,-0.41706489864069524,0.3108813227407097,Seq_498,0.0014931613211491368,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,1.4838779665480626,5.1684523626141745,0.20746068416767288,0.33854207413757076,Seq_501,0.10818528166409558,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,NA,Fail
Antibiotics (2X) _vs_ Control,5.9924887244714045,5.730999552224649,0.9257374882047522,0.20833433271194932,Seq_505,0.05908148496539299,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,NA,Fail
Antibiotics (2X) _vs_ Control,-4.155854019585445,3.877814586963824,-0.9106174245551985,0.11458548008242522,Seq_510,0.007231066951232803,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,5.9542983518886174,3.750449757627403,1.3786423964011836,0.041457228073882454,Seq_526,0.016319427902649668,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,1.149106345239967,4.993495250238218,0.20338806558353412,0.3834199649231569,Seq_528,9.337591274954713e-4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,4.74084241851005,3.363849891111081,1.25251860596475,0.06250421856082614,Seq_530,0.007235679140181618,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-1.8053923149594286,3.52804576040916,-0.48445704219225616,0.23958414114009113,Seq_535,0.025495134947013033,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,Fail
Antibiotics (2X) _vs_ Control,-4.770825293956427,6.001759042561009,-0.5836422434745046,0.25520906113800523,Seq_540,0.09198499514708681,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,4.933606426195325,3.155655350295457,1.4855135199786091,0.031096780297450517,Seq_541,0.012751059841451813,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,3.8799597631920495,3.137854427839253,1.1372463347381974,0.07812830979759428,Seq_543,0.011480491053774806,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-1.1692847794747108,5.283828592969878,-0.2291585426557856,0.3730572983788177,Seq_544,0.06136414751207668,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,4.090525274003824,4.996199193138017,0.7373093326108209,0.22395923090300057,Seq_546,0.0057116947363349555,Bacteria,Rare,Synergistia,Synergistales,Synergistaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-5.387179647325382,6.0462504777570505,-1.0943199444204972,0.06771220268144004,Seq_552,0.05039943221476996,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,1.6444393109864253,5.491898685749955,0.3167438150671902,0.36979198242064654,Seq_554,0.003735036509981885,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,-0.8736289508466983,3.515417041457801,-0.23203864006455355,0.36979198242064654,Seq_556,0.006991568059232492,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,4.841490050744604,5.618917410806443,0.8459592319130784,0.1658044601570453,Seq_557,0.05666635865777484,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,-0.3802029062206005,8.045054895897593,-0.051702663295093015,0.45077731327022447,Seq_565,0.1894460591070775,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,NA,Fail
Antibiotics (2X) _vs_ Control,3.4544969130269063,5.427884353856128,0.5052043156321215,0.26562567900481326,Seq_567,0.0053155550494437,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-4.191713342487595,3.3396479939829096,-1.0678122520098277,0.09326693842379016,Seq_578,0.004625094922061132,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,NA,Fail
Antibiotics (2X) _vs_ Control,-1.9021442540150515,8.821778765829304,-0.2842036538895469,0.3575133003109629,Seq_584,0.08733396088275285,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,-2.9984231004482202,5.451686313377966,-0.4929844385009379,0.28645892373980425,Seq_597,0.010949849688427006,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.16328238468604805,6.58002583843608,0.02306103411748879,0.4922279966661879,Seq_599,0.01736406867714111,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,Fail
Antibiotics (2X) _vs_ Control,1.0306483637350876,4.841259589385057,0.20313998724737115,0.3575133003109629,Seq_601,0.021579817923355695,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,3.423525647238179,5.4070805077832595,0.5257598012144664,0.2590680595179744,Seq_602,0.014653146324398413,Bacteria,Rare,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-2.373301986087327,4.487594370942295,-0.47225988809803804,0.29015601023893667,Seq_608,0.0024886022019152284,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-2.275579258579506,5.446562289705182,-0.3446058922011289,0.3523319681456014,Seq_609,0.04917829247676051,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,NA,Fail
Antibiotics (2X) _vs_ Control,-1.9732958647223784,4.426541981241676,-0.4336686625127121,0.3212439818290868,Seq_611,0.0013171065802644749,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (2X) _vs_ Control,0.9134482475416901,4.640628828321844,0.1659605102540545,0.39062525967192036,Seq_617,6.467594119663427e-4,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Control,4.092423502067562,5.494982250185914,0.6721461498016605,0.1813483506875375,Seq_618,0.026308204060342275,Bacteria,Rare,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,4.646859176310095,5.764563384985804,0.685189657358273,0.23316145645076272,Seq_620,0.010129870648737226,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Control,-0.8781411207279417,1.4468742377833186,-0.1992441061177046,0.3523319681456014,Seq_630,0.12702463579189452,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,NA,Fail
Antibiotics (2X) _vs_ Control,5.131590256815403,4.954259486958917,0.8803399969750997,0.1658044601570453,Seq_651,0.056058496511217526,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,1.6543896444787558,5.6524044237917215,0.28719155010901265,0.3834199649231569,Seq_654,0.0028012773824864137,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,NA,Fail
Antibiotics (2X) _vs_ Control,4.963514728190196,6.071751935588138,0.7066877699652809,0.21875093003607377,Seq_655,0.025751135987033543,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Control,0.5683255316046916,4.498498391423424,0.09175969321249824,0.4583334281811429,Seq_656,3.2337970598317133e-4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,NA,Fail
Antibiotics (2X) _vs_ Control,3.842987283700615,3.026539852334917,1.123374582850356,0.12435426095506012,Seq_666,0.05027925195521163,Bacteria,Rare,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-3.2249496555491186,4.815997732554156,-0.5656024955940593,0.29166723654711024,Seq_669,0.007963527046128729,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,5.554956603219971,2.849301075717886,1.8653692490822371,0.005260450607949098,Seq_672,0.02338720449024918,Bacteria,Rare,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,3.5412424218367518,5.188604102654281,0.5559481557911223,0.22916753310245255,Seq_675,0.00380779649088997,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Candidatus_Symbiothrix,NA,Fail
Antibiotics (2X) _vs_ Control,4.992238499361647,4.574099914349612,1.0033260719332353,0.1658044601570453,Seq_681,0.01464992353698683,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,4.147481348138333,3.540036925833985,1.187576413685513,0.07812830979759428,Seq_684,0.010929092768246275,Bacteria,Actinobacteriota,Coriobacteriia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,3.480364577563324,4.800877234582435,0.614275418680355,0.23437583654274616,Seq_688,0.00624931417693917,Bacteria,Rare,Acidobacteriae,Acidobacteriae_or,Acidobacteriae_fa,Paludibaculum,NA,Fail
Antibiotics (2X) _vs_ Control,1.9594857927746787,6.615441066106238,0.25930958364165835,0.3645836636784878,Seq_691,0.02474461687862999,Bacteria,Rare,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,3.206732078729722,4.698960444031167,0.5508676519036713,0.26424938284549565,Seq_693,0.0037714165004359276,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,5.837691966079161,3.6729404906756526,1.5930918860774625,0.031096780297450517,Seq_694,0.03782498888446351,Bacteria,Rare,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-2.401683081175915,4.411551605198811,-0.5051029832923026,0.2694307069493125,Seq_695,0.0030732486872837752,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Paucibacter,NA,Fail
Antibiotics (2X) _vs_ Control,0.16298669219280093,6.540404788135072,0.033184824890680586,0.4739583923616796,Seq_698,0.058767559258009416,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,5.074362547299152,4.010449649683929,1.28468262835773,0.05729629755404447,Seq_700,0.01559788840572363,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,-2.8305015534168545,7.964167236458945,-0.389673549051638,0.3333337571830611,Seq_701,0.06693860474845728,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,NA,Fail
Antibiotics (2X) _vs_ Control,2.0764641190164372,5.4538696161076095,0.3643407676255187,0.33160664253884775,Seq_702,0.003233797059831713,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Control,5.753403556741321,4.005389909658599,1.4650809867118249,0.0466378252022128,Seq_711,0.017368772576330425,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,4.48111330803366,5.756111204712502,0.6808538835167566,0.22798013900535738,Seq_720,0.010489630345174441,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Control,-1.7629319293113426,4.8661199347189115,-0.32958115363479146,0.3367879734466224,Seq_724,0.012015716429756242,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Candidatus_Symbiothrix,NA,Fail
Antibiotics (2X) _vs_ Control,2.2458257187230872,5.987905207458932,0.33370797624434023,0.34895870905425247,Seq_726,0.013072627784936598,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,0.6110551912402755,3.430641587358209,0.13803965051780265,0.4093266346210062,Seq_729,0.0027109935991177047,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,4.6022187403121935,4.912638609355904,0.8772729548420933,0.17187630277713065,Seq_735,0.025042294773117466,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium,NA,Fail
Antibiotics (2X) _vs_ Control,-0.49936356754505073,3.680900880472218,-0.11323205780364251,0.43229182258312365,Seq_737,0.0031635721478163958,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,NA,Fail
Antibiotics (2X) _vs_ Control,4.375625186073258,5.169784686978919,0.7397257117004593,0.19270944958575004,Seq_738,0.026547135319131013,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,1.9988358635767733,3.837084599277574,0.4400917794962409,0.29015601023893667,Seq_750,0.0014960700922673847,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,2.09612087231873,7.908663246730881,0.24627111266687218,0.4041453003463785,Seq_765,0.08897695118159664,Bacteria,Firmicutes,Bacilli,RsaHf231,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,1.7013801277303457,6.451911313720623,0.22107115788760306,0.39896396622826796,Seq_766,0.014473266476179804,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,0.9736038561132982,4.862719226767792,0.17983733641711824,0.4166668604270799,Seq_768,9.337591274954713e-4,Bacteria,Rare,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,NA,Fail
Antibiotics (2X) _vs_ Control,5.817587080494202,6.1017706207177,0.8577766323602268,0.21354263060221784,Seq_769,0.03537774708156899,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,1.345841828340805,3.223623618707541,0.2753919875193174,0.3750003014047682,Seq_770,0.04805341563514886,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-3.0073954626398463,5.977376055690129,-0.40408632023526436,0.34895870905425247,Seq_778,0.02766690574155494,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,2.23973500117084,5.801101043707014,0.32668720422610825,0.35416702697949315,Seq_779,0.005602554764972827,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,3.8170973768675562,4.564439810704474,0.7109020268569529,0.21354263060221784,Seq_780,0.010597247383388339,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,4.119607186152049,5.500059066948927,0.6695612795275911,0.22798013900535738,Seq_781,0.0072558332853427275,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,-0.15380687012181227,7.437488210884459,-0.024629032217595527,0.47916671384314896,Seq_785,0.10546690448299667,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,2.372708090675438,3.8411280078406698,0.5675922230081785,0.28497468346637034,Seq_786,0.001361035913377585,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,2.507586535043248,3.9034120042349434,0.5438322050576281,0.23834277504790924,Seq_793,0.0029642258729554913,Bacteria,Rare,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium,NA,Fail
Antibiotics (2X) _vs_ Control,1.266301733742405,5.286697116389585,0.20386824662687983,0.41450796904173526,Seq_811,0.0028012773824864137,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,NA,Fail
Antibiotics (2X) _vs_ Control,1.9585036706858707,4.59126847118446,0.4064558244543971,0.341969304696059,Seq_812,0.002725294614166749,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,0.24543266078024484,6.443953549493666,0.026693990341193376,0.48958335689084814,Seq_814,0.030470535150144053,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,4.876857839351047,5.975404421483439,0.7292287428224673,0.22395923090300057,Seq_840,0.013218147746752769,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Control,7.2365464816847425,3.9985596195318873,1.6710207264066304,0.02084657621635152,Seq_843,0.05645287133096535,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,IMCC26134,NA,Fail
Antibiotics (2X) _vs_ Control,0.4066380431174812,7.326172615732084,0.05132006852841703,0.47916671384314896,Seq_846,0.04613754470004709,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azovibrio,NA,Fail
Antibiotics (2X) _vs_ Control,5.1515567832672495,2.886633909740917,1.7487050861236928,0.03125874113615872,Seq_849,0.01113366414063258,Bacteria,Rare,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-1.543783551737758,3.1749000871173383,-0.45122657521401444,0.23834277504790924,Seq_853,0.006257913199703104,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Control,-0.24080931165070574,6.7171803590067745,-0.030415850174596276,0.49740933222081757,Seq_860,0.07174447686484904,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium,NA,Fail
