Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Antibiotics (2X) _vs_ Sterile feed,-2.115130317881282,2.4475808861925845,-0.3776177449622023,0.33160664253884775,Seq_1409,0.01126365202111683,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Termite_planctomycete_cluster,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.8048869607221105,2.6431884750488406,0.6302920191983029,0.22395923090300057,Seq_1418,0.010576324639678687,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-2.7073781688438165,2.2987403379571454,-0.7189850373376698,0.2694307069493125,Seq_1424,0.023910056380064625,Bacteria,Firmicutes,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.6999405590213437,3.229236723846573,0.4431421769853951,0.3645836636784878,Seq_1425,0.020057142861474645,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.2101619436025413,2.0703000176732926,-0.3476762084994203,0.3212439818290868,Seq_1426,0.012907796905916907,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.7745108438312034,2.630388932616272,0.6160446638968132,0.17708458560117712,Seq_1431,0.016452287806164697,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.3023996880525859,1.0965681437483639,-1.147324480849437,0.12500193748673707,Seq_1432,0.019595933190139435,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-0.34744148514739326,1.9794628728890675,-0.09041189107688677,0.4166668604270799,Seq_1433,0.023714255526700145,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.8411808425234648,1.1992294931415133,-1.5266205761833085,0.02084657621635152,Seq_1439,0.023436449400860548,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,1.6899953455608427,3.1843705585412962,0.45139410224198173,0.2746120317825454,Seq_1442,0.0026404416315906998,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Vitreoscilla,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.8532677992770017,2.676977733662736,0.32480504286357614,0.31770880857926515,Seq_1447,0.004856670608948389,Bacteria,Firmicutes,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.7083193153194163,3.022680468240303,0.4775899188223204,0.3281254405908101,Seq_1449,0.016023987583682998,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,M2PB4-65_termite_group,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,2.143114298227527,2.2916674271230617,0.9152368200245689,0.15104320455657536,Seq_1450,0.015315348779651908,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.7211247266673064,3.4561868083333103,0.5149378109292487,0.24352409472047634,Seq_1457,0.007910784483561745,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.6749916472521456,2.9364593236899426,0.1785079273574518,0.4093266346210062,Seq_1458,0.00511795490676617,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.7749121459482389,4.3582932185545324,0.35209336547433506,0.3160626520705316,Seq_1468,0.003423967051489998,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.015037166989356,4.199227481864444,-0.19948577993379057,0.3730572983788177,Seq_1469,0.014535004854706154,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-2.693548272128698,3.7760590587558536,-0.578917230747793,0.21354263060221784,Seq_1470,3.7065866043960123e-4,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.8458065794669674,2.912443424331715,0.5078112135582611,0.35416702697949315,Seq_1475,0.016422973785449865,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-0.09435543749413355,5.0086930025522625,-0.025238456186872038,0.481865325598072,Seq_1476,0.014239907595734383,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,3.1174900701554646,4.2836957564432865,0.5708475957637853,0.3333337571830611,Seq_1477,0.036804266743227565,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,vadinHA21,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-4.716907927654739,3.702448201174036,-1.156611001272759,0.1139917747882861,Seq_1483,0.003710053404026,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Termite_planctomycete_cluster,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-2.0468317834985514,2.057553743918911,-1.0964110130292166,0.08854454762975288,Seq_1484,0.015794534037115827,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Termite_planctomycete_cluster,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,2.25609581751546,3.170025370819678,0.7416000548737877,0.2020735722673617,Seq_1490,0.0033906813140051496,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.9240723966123792,1.872208715589089,-0.9773620912007264,0.17187630277713065,Seq_1492,0.017717873989696414,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,4.526891828452796,2.5065648699333076,1.612249265760642,0.010389148200048819,Seq_1502,0.018859039621325385,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,-3.0991745102659625,3.9544626505490994,-0.5253872950042788,0.3229171243820439,Seq_1503,0.021322486262968735,Bacteria,Rare,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.6185538686829872,2.1124428349190376,0.27948929479409684,0.3367879734466224,Seq_1510,0.024531196738427904,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.0592513011110594,2.91310147702515,0.22140307770313605,0.3802086206168476,Seq_1511,0.01191447539286986,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-4.089839784770698,1.9708780484981547,-1.8364619965053934,0.041457228073882454,Seq_1512,0.019974834020827534,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,3.2164757822735535,3.355800032862027,0.85841671933895,0.160623169477903,Seq_1513,0.012640075822291279,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-5.994218069889313,3.7982512823319423,-1.3472165098528017,0.07812830979759428,Seq_1530,0.013160115845420838,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.5668978627693146,1.933259326218443,0.2162294668620911,0.39062525967192036,Seq_1531,0.014903894724391907,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.8594281821472025,2.3557660766033015,-0.5077458438617652,0.3108813227407097,Seq_1536,0.026536368627050527,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-2.2261526814156705,2.1383983514020333,-0.6914015015399317,0.29533733758434044,Seq_1537,0.01796027554299097,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.7237349697691133,4.007206705499214,0.17443918421398738,0.4041453003463785,Seq_1545,0.0018541613348600288,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-0.5582912955696777,3.4234242112400892,-0.1341552459599893,0.42487063828157756,Seq_1546,0.022911498660377533,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,2.5810644117536636,3.8194331890152213,0.5652672220078543,0.3437503914342893,Seq_1547,0.035304991710799476,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.4582529881273985,2.4424554607506535,-0.29892125940744707,0.34715063626832904,Seq_1555,0.009916725955574164,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.9047127438956828,1.2958966200016144,-1.3524548931213414,0.08290462227165131,Seq_1557,0.015396098287422656,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.5665629173863067,1.5636290265887283,0.2914937899770008,0.341969304696059,Seq_1564,0.0073828327874109504,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-0.7481281567613038,3.139688753653659,-0.14823260361274782,0.43005197308151655,Seq_1567,0.00784130697804275,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.10067992090131561,1.1568928200714694,0.065122769996765,0.468750070918891,Seq_1574,0.028164853399501647,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.410274713300768,3.165624216772648,0.31322014878378523,0.3802086206168476,Seq_1575,0.012345533087429805,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.7640544094381712,2.89253588488182,0.15942122246531598,0.44559597809209983,Seq_1576,0.011547580508477998,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-0.6234873109232266,1.4084150832951599,-0.3787887808328324,0.34895870905425247,Seq_1586,0.0231295450940726,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-3.2486060639498824,4.687254836194981,-0.626432751201535,0.20833433271194932,Seq_1593,0.012833431412758538,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-0.48230319201000516,3.2743564861746153,-0.11462223727209847,0.4611399838382424,Seq_1594,0.02432654472064398,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-0.09270510808578614,1.0664590931417015,-0.06245922850161773,0.4739583923616796,Seq_1601,0.01993325640863902,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,3.922060117154105,2.388037067789848,1.561889165990093,0.01564272201269862,Seq_1602,0.011212811683509313,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,2.0458386570997655,3.460883334265098,0.4636894836963179,0.3523319681456014,Seq_1603,0.011958868110507025,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Termite_planctomycete_cluster,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-3.6053253700400036,1.9109164682281108,-1.6423882469654512,0.041457228073882454,Seq_1617,0.018171770582701186,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,3.168238536613554,3.2440519009822806,0.8547042677889181,0.0725424130337005,Seq_1621,0.022818514938781686,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.5823547955234734,0.980065180298487,-1.5022917503265627,0.05729629755404447,Seq_1622,0.012738495250479225,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,1.6106095341419024,2.7925775660378847,0.48890595939361897,0.25520906113800523,Seq_1631,0.004837548623243892,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.7354199119841258,2.4623541026320526,0.28147188718200955,0.3678759654424863,Seq_1632,0.007846835001338034,Bacteria,Rare,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.662108776069262,4.9266337199383425,-0.29353188356183957,0.3264253119926425,Seq_1633,0.0028235451523933117,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Termite_planctomycete_cluster,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.5457768120301676,3.877871587837152,0.27000562889643154,0.3854169400435014,Seq_1634,0.022646594899064343,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-4.266484149281968,3.5516733740058193,-1.250652724220727,0.07772350161516796,Seq_1642,0.004789573279072484,Bacteria,Rare,Coriobacteriia,Coriobacteriales,Coriobacteriales_Incertae_Sedis,Raoultibacter,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,-0.6504005812423372,4.67998478095171,-0.10289091867378916,0.4611399838382424,Seq_1647,0.010794585949232174,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-3.8547406786155713,2.6352647845188217,-0.6112151331872087,0.3125004932063641,Seq_1653,0.020007653749231573,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.5813671002344316,2.6559769683339134,0.1984740895749192,0.4166668604270799,Seq_1655,0.006706541390982928,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Mucinivorans,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,4.818366120207927,2.7859098587705944,1.789148289687178,0.005260450607949098,Seq_1658,0.023304925748167876,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,-0.4112740783739346,1.9968366677765585,-0.1141418697609107,0.42487063828157756,Seq_1659,0.014902865194644392,Bacteria,Rare,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,3.2232415428008423,2.655427265300629,1.0544708166644452,0.06736136392791461,Seq_1660,0.0067360633524200415,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,0.17578226388994356,2.3770507084515993,0.06802550548071395,0.468750070918891,Seq_1673,0.003333300995064941,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenella,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,2.5553620789807656,2.921891105981932,0.6981771356065838,0.160623169477903,Seq_1674,0.0033724953350503855,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.06487188082717577,1.9653978304760438,0.020650455138586796,0.47668399009963064,Seq_1675,0.010372511038902837,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.3913616559731432,2.5568419100211797,0.13160740071396548,0.44559597809209983,Seq_1676,0.004888415714293639,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,2.0702568148295297,2.3454910176085697,0.6886536408762096,0.13989804680407464,Seq_1681,0.014636457303696969,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.8178687554966517,3.126876032094567,-0.46615027372191165,0.23958414114009113,Seq_1695,0.007279094214336332,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.0721221614113379,4.781242412413847,-0.23616211543997692,0.36979198242064654,Seq_1696,0.002949015702990308,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.282878604853404,2.282692762217554,0.08348173959612865,0.45077731327022447,Seq_1697,0.005242429027918076,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,2.090570862606123,3.9655677879093085,0.43623171609180844,0.3575133003109629,Seq_1699,0.02229619458264234,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,3.5052769469614997,4.314667516784596,0.6646231531353202,0.3108813227407097,Seq_1710,0.020332679968720024,Bacteria,Rare,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-0.22933750937491215,2.757580185034877,-0.07828537130868923,0.4611399838382424,Seq_1718,0.009419263201508937,Bacteria,Firmicutes,Bacilli,Lactobacillales,Listeriaceae,Listeria,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,2.443583635101416,3.4466407972355855,0.6483412947390887,0.17708458560117712,Seq_1720,0.014644572055265549,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-3.7985620759460375,4.975845458122755,-0.6597363587954741,0.2487054153984285,Seq_1721,0.00697858608205065,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-3.1114920121716168,6.409782406248809,-0.4869286342398015,0.26424938284549565,Seq_1722,0.017421330187906998,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.9006079357567254,2.997851171513596,0.5821895382431383,0.2590680595179744,Seq_1726,0.0022503877036500427,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.5079340977659177,4.1835986104751495,0.3295558038729176,0.3678759654424863,Seq_1729,0.002652786513289413,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,3.8991920208963062,2.382540945719758,1.5097962728661207,0.0155616731380917,Seq_1730,0.011642323789784175,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,3.607646690386476,3.2408765436874054,1.008613849319993,0.13541842640350574,Seq_1731,0.0240053582179965,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.3731574936931148,1.5034220837056944,0.18805626490436525,0.38860129850521385,Seq_1732,0.016254651602383687,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rs-E47_termite_group,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.0327502035676401,1.6359228477882777,0.5334471698839001,0.17708458560117712,Seq_1733,0.018965821946607585,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.970689748035939,2.548648459243055,-0.7835936612521888,0.22279882279503002,Seq_1734,0.014694888087500609,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.3036678883460153,2.422763419322404,0.10048495739896465,0.44041464299558164,Seq_1737,0.01152227616963318,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-3.285340722325703,1.201110622375432,-2.5632084261662635,0.005233195823184881,Seq_1740,0.019140088152958572,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,-0.3453192841122137,2.505712128093588,-0.11512332727933636,0.4635417495227036,Seq_1751,0.02141691299888155,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,2.4067311706777295,2.1187502310234168,1.0784058257792815,0.09375270194648697,Seq_1759,0.016095064831477997,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.581099014353292,2.7362041757410696,0.4997855623875874,0.30208386385344066,Seq_1770,0.015252470745743624,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.158649766537458,1.8005449351421392,0.4931279346865937,0.23437583654274616,Seq_1772,0.01225675336856437,Bacteria,Rare,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.3818068240712771,6.002052463819832,0.06365296313621856,0.4739583923616796,Seq_1779,0.015061142591234974,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,3.398825333477765,2.4463229734012506,1.3122818946868096,0.0466378252022128,Seq_1781,0.009382346081266792,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rs-E47_termite_group,NA,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,2.9075092181324456,3.077058454060219,0.7723334127384734,0.12500193748673707,Seq_1782,0.00488807445840937,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.3789758183257499,4.810683425980611,0.06418367780465975,0.4663213192119982,Seq_1783,0.0015245064410397136,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,M2PB4-65_termite_group,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.3725045275307695,1.9090906042954963,0.7041293705947628,0.18229287116029563,Seq_1795,0.01601881153451217,Bacteria,Rare,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-0.3990900960383632,1.8704025895028504,-0.11505161875068734,0.42708350174596327,Seq_1811,0.015511682678498572,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus_Soleaferrea,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-2.0313022227615978,2.924700509406877,-0.5981601658422844,0.18750115922376948,Seq_1820,0.002837703985794744,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,3.0248501956364526,2.8971340843943585,0.9406826244051008,0.0729202363990322,Seq_1821,0.011598166297495667,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,1.720883005085267,2.097516393344791,0.6111497198732381,0.15544188239972268,Seq_1822,0.007117526262418758,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-2.281121798164537,2.892633653489839,-0.6049130166467315,0.2487054153984285,Seq_1827,0.012386673293019455,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,3.0093624790411395,2.2654715426754715,1.224365677561864,0.026052210914897275,Seq_1830,0.015428905085131514,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,-1.1323342387298316,2.5355005076722845,-0.32183371974533387,0.3593753451929687,Seq_1831,0.008157172476269407,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,3.2534691779211204,2.797812110251396,1.147573246788769,0.05729629755404447,Seq_1832,0.007093162886469156,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,NA,NA,Pass
Antibiotics (2X) _vs_ Sterile feed,0.6008037072284225,4.535280204468007,0.11522219221331326,0.45077731327022447,Seq_1841,0.005480672804445731,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,3.226154724698432,2.453366294771005,1.1470367324828412,0.09896087489275612,Seq_1844,0.006732977131995364,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,ZOR0006,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-2.208995949678423,4.2664820855117425,-0.3974084226215417,0.2538867370173688,Seq_1846,0.008639512246026528,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,-1.6992170807187028,2.4373434187787506,-0.40100037118314796,0.33854207413757076,Seq_1848,0.012065503386605465,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,2.165509381488264,3.425180785093394,0.5765389277487716,0.22279882279503002,Seq_1849,0.004158775631781056,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Sterile feed,0.9675717898794325,3.5005630378608954,0.22224940552994124,0.42487063828157756,Seq_1855,0.014501709242696904,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
